,Unnamed: 0,Unnamed: 0.1,addressline1,addressline2,addressline3,addressline4,businessname,businesstype,businesstypeid,confidenceinmanagement,extractdate,fhrsid,hygiene,itemcount,latitude,localauthoritybusinessid,localauthoritycode,localauthorityemailaddress,localauthorityname,localauthoritywebsite,longitude,postcode,ratingdate,ratingkey,ratingvalue,returncode,schemetype,structural,full_address,DPA_POST_TOWN,DPA_STATUS,DPA_MATCH_DESCRIPTION,DPA_THOROUGHFARE_NAME,DPA_Y_COORDINATE,DPA_UPRN,DPA_RPC,DPA_POSTCODE,DPA_ADDRESS,DPA_X_COORDINATE,DPA_ORGANISATION_NAME,DPA_MATCH,DPA_BUILDING_NAME,DPA_lat,DPA_lng,DPA_BUILDING_NUMBER,DPA_DEPENDENT_THOROUGHFARE_NAME,DPA_SUB_BUILDING_NAME
275,127718,127718,,119,Bellenden Road,London,The lovely house,Restaurant/Cafe/Canteen,1,10,,467719,10,,51.467913,181732,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.072281,SE15 4QY,29/08/2013,fhrs_2_en-GB,2,,FHRS,15,"The lovely house, 119 Bellenden Road, London, SE15 4QY",LONDON,APPROVED,GOOD,BELLENDEN ROAD,176088,2.00003E+11,1,SE15 4QY,"LOVELY HOUSE RESTAURANT, 119, BELLENDEN ROAD, LONDON, SE15 4QY",533998,LOVELY HOUSE RESTAURANT,0.8,,-0.072268683,51.4679032,119,,
276,127725,127725,,184,Bellenden Road,London,The melange chocolate,Takeaway/sandwich shop,7844,5,,363042,0,,51.466859,141060,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.073218,SE15 4BW,29/02/2012,fhrs_2_en-GB,2,,FHRS,15,"The melange chocolate, 184 Bellenden Road, London, SE15 4BW",LONDON,APPROVED,EXACT,BELLENDEN ROAD,175990,2.00003E+11,1,SE15 4BW,"THE MELANGE CHOCOLATE, 184, BELLENDEN ROAD, LONDON, SE15 4BW",533954,THE MELANGE CHOCOLATE,1,,-0.072938856,51.46703294,184,,
277,127726,127726,Unit 2,117-125,Rye Lane,London,The mighty pound,Retailers - other,4613,,,433585,,,51.469866,3321,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068008,SE15 4ST,29/02/2012,fhrs_exempt_en-GB,Exempt,,FHRS,,"The mighty pound, Unit 2, 117-125, Rye Lane, London, SE15 4ST",LONDON,APPROVED,GOOD,RYE LANE,176190,2.00003E+11,1,SE15 4RZ,"122, RYE LANE, LONDON, SE15 4RZ",534289,,0.8,,-0.068043096,51.4687509,122,,
278,127727,127727,,43,Choumert Road,London,The montpelier,Pub/bar/nightclub,7843,10,,364107,0,,51.46755,2261,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.070986,SE15 4AR,29/02/2012,fhrs_4_en-GB,4,,FHRS,5,"The montpelier, 43 Choumert Road, London, SE15 4AR",LONDON,APPROVED,EXACT,CHOUMERT ROAD,176054,2.00003E+11,1,SE15 4AR,"THE MONTPELIER, 43, CHOUMERT ROAD, LONDON, SE15 4AR",534139,THE MONTPELIER,1,,-0.070252884,51.46756429,43,,
279,127731,127731,,231-235,Rye Lane,London,The nags head,Pub/bar/nightclub,7843,5,,364263,5,,51.467685,2572,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.066603,SE15 4TP,19/08/2004,fhrs_5_en-GB,5,,FHRS,5,"The nags head, 231-235, Rye Lane, London, SE15 4TP",LONDON,APPROVED,GOOD,RYE LANE,175936,2.00003E+11,1,SE15 4NL,"234, RYE LANE, LONDON, SE15 4NL",534402,,0.9,,-0.066513735,51.46644155,234,,
280,127743,127743,Pelican House,92,Peckham Road,London,The peckham pelican,Restaurant/Cafe/Canteen,1,0,,588919,5,,51.473999,183021,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.07705,SE15 5PY,30/08/2013,fhrs_5_en-GB,5,,FHRS,5,"The peckham pelican, Pelican House, 92 Peckham Road, London, SE15 5PY",LONDON,APPROVED,GOOD,PECKHAM ROAD,176763,10009805610,2,SE15 5PY,"FLAT 66, PELICAN HOUSE, 92, PECKHAM ROAD, LONDON, SE15 5PY",533649,,0.8,PELICAN HOUSE,-0.077035021,51.47405151,92,,FLAT 66
281,127789,127789,Victoria Inn,77,Choumert Road,London,The victorian inn,Pub/bar/nightclub,7843,5,,363627,5,,51.46755,175679,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.070986,SE15 4AR,20/06/2014,fhrs_4_en-GB,4,,FHRS,10,"The victorian inn, Victoria Inn, 77 Choumert Road, London, SE15 4AR",LONDON,APPROVED,GOOD,CHOUMERT ROAD,176029,2.00003E+11,1,SE15 4AR,"THE VICTORIA INN, 77-79, CHOUMERT ROAD, LONDON, SE15 4AR",534010,THE VICTORIA INN,0.9,77-79,-0.072118377,51.46737016,,,
282,127792,127792,,54,Lyndhurst Grove,London,The villa nursery,Hospitals/Childcare/Caring Premises,5,0,,363107,0,,51.469945,1549,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.076068,SE15 5AH,10/09/2012,fhrs_5_en-GB,5,,FHRS,0,"The villa nursery, 54 Lyndhurst Grove, London, SE15 5AH",LONDON,APPROVED,EXACT,LYNDHURST GROVE,176298,2.00003E+11,1,SE15 5AH,"54, LYNDHURST GROVE, LONDON, SE15 5AH",533607,,1,,-0.077815049,51.46988272,54,,
283,127799,127799,,20,Peckham Rye,London,The white horse,Pub/bar/nightclub,7843,0,,364165,0,,51.465565,2391,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.066722,SE15 4JR,20/10/2010,fhrs_5_en-GB,5,,FHRS,5,"The white horse, 20 Peckham Rye, London, SE15 4JR",LONDON,APPROVED,GOOD,PECKHAM RYE,175891,2.00003E+11,1,SE15 4JR,"WHITE HORSE, 20-22, PECKHAM RYE, LONDON, SE15 4JR",534346,WHITE HORSE,0.9,20-22,-0.067336516,51.46605045,,,
284,127807,127807,,184-186,Rye Lane,London,Three c's,Hospitals/Childcare/Caring Premises,5,10,,729110,5,,51.467136,183783,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.066583,SE15 4NF,20/11/2014,fhrs_3_en-GB,3,,FHRS,10,"Three c's, 184-186, Rye Lane, London, SE15 4NF",LONDON,APPROVED,PARTIAL,RYE LANE,176025,2.00003E+11,1,SE15 4NF,"CROSSWAYS, 184-186, RYE LANE, LONDON, SE15 4NF",534377,CROSSWAYS,0.7,184-186,-0.066839616,51.46724727,,,
285,127817,127817,,94,Peckham High Street,London,Timgrace variety stores,Retailers - other,4613,10,,364003,0,,51.473722,1865,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068436,SE15 5ED,14/04/2014,fhrs_4_en-GB,4,,FHRS,10,"Timgrace variety stores, 94 Peckham High Street, London, SE15 5ED",LONDON,APPROVED,GOOD,PECKHAM HIGH STREET,176735,2.00003E+11,2,SE15 5ED,"TIMOGRACE VARIETY STORES, 94, PECKHAM HIGH STREET, LONDON, SE15 5ED",534215,TIMOGRACE VARIETY STORES,0.9,,-0.068901015,51.47366602,94,,
286,127822,127822,,173,Queens Road,London,Tops caribbean,Takeaway/sandwich shop,7844,5,,363964,5,,51.473679,180064,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.057091,SE15 2ND,15/09/2014,fhrs_5_en-GB,5,,FHRS,5,"Tops caribbean, 173 Queens Road, London, SE15 2ND",LONDON,APPROVED,GOOD,QUEENS ROAD,176745,2.00003E+11,1,SE15 2ND,"TOPS CARRIBEAN, 173, QUEENS ROAD, LONDON, SE15 2ND",535074,TOPS CARRIBEAN,0.8,,-0.056536538,51.47355165,173,,
287,127828,127828,,37-41,Peckham Road,London,Total uk ltd (spar),Retailers - other,4613,0,,363002,5,,51.474265,138202,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.079573,SE5 8UH,12/08/2010,fhrs_5_en-GB,5,,FHRS,0,"Total uk ltd (spar), 37-41 Peckham Road, London, SE5 8UH",LONDON,APPROVED,GOOD,PECKHAM ROAD,176691,2.00003E+11,1,SE5 8PX,"DRAGON WOK, 40, PECKHAM ROAD, LONDON, SE5 8PX",533355,DRAGON WOK,0.9,,-0.081292799,51.47347379,40,,
288,127845,127845,,94,Rye Lane,London,Truly african ltd,Retailers - other,4613,10,,692079,10,,51.469024,184265,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068174,SE15 4RZ,20/05/2014,fhrs_1_en-GB,1,,FHRS,20,"Truly african ltd, 94 Rye Lane, London, SE15 4RZ",LONDON,APPROVED,EXACT,RYE LANE,176267,2.00003E+11,1,SE15 4RZ,"LAY CASH & CARRY, 94, RYE LANE, LONDON, SE15 4RZ",534255,LAY CASH & CARRY,1,,-0.068503069,51.46945091,94,,
289,127857,127857,,4,Gibbon Road,London,Two sisters,Takeaway/sandwich shop,7844,10,,364548,10,,51.468035,3350,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.052406,SE15 2AS,17/07/2013,fhrs_3_en-GB,3,,FHRS,10,"Two sisters, 4 Gibbon Road, London, SE15 2AS",LONDON,APPROVED,GOOD,GIBBON ROAD,176225,2.00003E+11,1,SE15 2AT,"4, HONITON GARDENS, GIBBON ROAD, LONDON, SE15 2AT",535378,,0.9,,-0.052361154,51.46880618,4,HONITON GARDENS,
290,127861,127861,,30,Rye Lane,London,Uk food store ltd,Retailers - other,4613,10,,363515,5,,51.472256,174788,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.070053,SE15 5BS,14/04/2014,fhrs_2_en-GB,2,,FHRS,15,"Uk food store ltd, 30 Rye Lane, London, SE15 5BS",LONDON,APPROVED,EXACT,RYE LANE,176536,2.00003E+11,1,SE15 5BS,"UK FOODS, 30, RYE LANE, LONDON, SE15 5BS",534136,UK FOODS,1,,-0.070113274,51.47189645,30,,
291,127869,127869,,62,Peckham High Street,London,United meats butchers,Retailers - other,4613,10,,362771,10,,51.473214,1123,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.070891,SE15 5DP,14/04/2014,fhrs_3_en-GB,3,,FHRS,10,"United meats butchers, 62 Peckham High Street, London, SE15 5DP",LONDON,APPROVED,PARTIAL,PECKHAM HIGH STREET,176708,2.00003E+11,1,SE15 5ED,"FLAT A-B, 74, PECKHAM HIGH STREET, LONDON, SE15 5ED",534168,,0.7,,-0.069587573,51.47343453,74,,FLAT A-B
292,127870,127870,,104,Peckham High Street,London,United newsagents ltd,Retailers - other,4613,5,,687780,5,,51.473722,182964,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068436,SE15 5ED,09/06/2014,fhrs_4_en-GB,4,,FHRS,10,"United newsagents ltd, 104 Peckham High Street, London, SE15 5ED",LONDON,APPROVED,EXACT,PECKHAM HIGH STREET,176738,2.00003E+11,1,SE15 5ED,"NEWS MARK, 104, PECKHAM HIGH STREET, LONDON, SE15 5ED",534243,NEWS MARK,1,,-0.068496965,51.47368635,104,,
293,127892,127892,,35,Vestry Road,London,Vestry fish bar,Takeaway/sandwich shop,7844,10,,363400,10,,51.470704,173535,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.081781,SE5 8PG,21/07/2014,fhrs_2_en-GB,2,,FHRS,15,"Vestry fish bar, 35 Vestry Road, London, SE5 8PG",LONDON,APPROVED,EXACT,VESTRY ROAD,176426,2.00003E+11,1,SE5 8PG,"35, VESTRY ROAD, LONDON, SE5 8PG",533311,,1,,-0.082025831,51.47110274,35,,
294,127895,127895,,82,Peckham High Street,London,Victory food store,Retailers - other,4613,20,,364535,20,,51.473722,3323,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068436,SE15 5ED,14/04/2014,fhrs_0_en-GB,0,,FHRS,15,"Victory food store, 82 Peckham High Street, London, SE15 5ED",LONDON,APPROVED,GOOD,PECKHAM HIGH STREET,176720,2.00003E+11,1,SE15 5ED,"VICTORY FOOD & WINE, 82-84, PECKHAM HIGH STREET, LONDON, SE15 5ED",534192,VICTORY FOOD & WINE,0.8,82-84,-0.069237669,51.47353668,,,
295,127903,127903,,178-180,Bellenden Road,London,Village grocer,Retailers - other,4613,10,,714788,10,,51.466859,184475,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.073218,SE15 4BW,13/10/2014,fhrs_3_en-GB,3,,FHRS,10,"Village grocer, 178-180, Bellenden Road, London, SE15 4BW",LONDON,APPROVED,GOOD,BELLENDEN ROAD,175854,2.00003E+11,1,SE15 4DG,"179, BELLENDEN ROAD, LONDON, SE15 4DG",533890,,0.9,,-0.073911131,51.46582592,179,,
296,127924,127924,,205,Rye Lane,London,Wang jia supermarket,Retailers - other,4613,10,,467695,10,,51.467749,181261,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.066687,SE15 4TP,14/04/2014,fhrs_3_en-GB,3,,FHRS,10,"Wang jia supermarket, 205 Rye Lane, London, SE15 4TP",LONDON,APPROVED,EXACT,RYE LANE,176075,2.00003E+11,2,SE15 4TP,"WANG JIA SUPERMARKET, 205, RYE LANE, LONDON, SE15 4TP",534388,WANG JIA SUPERMARKET,1,,-0.066662359,51.46769398,205,,
297,127929,127929,Forecourt After,125,Rye Lane,London,Welcome to jamaican village of vegetable,Retailers - other,4613,10,,714802,10,,51.469866,184740,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068008,SE15 4ST,22/10/2014,fhrs_3_en-GB,3,,FHRS,10,"Welcome to jamaican village of vegetable, Forecourt After, 125 Rye Lane, London, SE15 4ST",LONDON,APPROVED,GOOD,RYE LANE,176344,10000812933,2,SE15 4ST,"RYE LANE CHINESE, 125, RYE LANE, LONDON, SE15 4ST",534265,RYE LANE CHINESE,0.8,,-0.068329959,51.47014049,125,,
298,127934,127934,,29,Nunhead Grove,London,Westminster house youth club,Restaurant/Cafe/Canteen,1,10,,362777,0,,51.464587,1139,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.058139,SE15 3LZ,29/02/2012,fhrs_4_en-GB,4,,FHRS,0,"Westminster house youth club, 29 Nunhead Grove, London, SE15 3LZ",LONDON,APPROVED,GOOD,NUNHEAD GREEN,175893,2.00003E+11,1,SE15 3QF,"29, NUNHEAD GREEN, LONDON, SE15 3QF",534960,,0.9,,-0.058502009,51.46592246,29,,
299,127949,127949,Unit 11a The Aylesham Centre,,Rye Lane,London,Wing tai chinese supermarket,Retailers - other,4613,10,,364418,0,,51.472746,2971,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068693,SE15 5EW,14/04/2014,fhrs_4_en-GB,4,,FHRS,0,"Wing tai chinese supermarket, Unit 11a The Aylesham Centre, Rye Lane, London, SE15 5EW",LONDON,APPROVED,GOOD,RYE LANE,176632,2.00003E+11,1,SE15 5EW,"WING TAI CHINESE SUPERMARKET, UNIT 11A, AYLESHAM CENTRE, RYE LANE, LONDON, SE15 5EW",534233,WING TAI CHINESE SUPERMARKET,0.8,UNIT 11A,-0.068681094,51.47273616,,AYLESHAM CENTRE,
300,127950,127950,Unit 15 The Aylesham Centre,,Rye Lane,London,Wing tai restaurant,Restaurant/Cafe/Canteen,1,0,,364006,0,,51.472746,1868,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068693,SE15 5EW,22/08/2012,fhrs_5_en-GB,5,,FHRS,5,"Wing tai restaurant, Unit 15 The Aylesham Centre, Rye Lane, London, SE15 5EW",LONDON,APPROVED,GOOD,RYE LANE,176632,2.00003E+11,1,SE15 5EW,"WING TAI CHINESE RESTAURANT, UNIT 15, AYLESHAM CENTRE, RYE LANE, LONDON, SE15 5EW",534233,WING TAI CHINESE RESTAURANT,0.8,UNIT 15,-0.068681094,51.47273616,,AYLESHAM CENTRE,
301,127966,127966,,107,Peckham High Street,London,Yesil irmak,Retailers - other,4613,10,,564136,10,,51.473836,182904,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.069309,SE15 5RS,14/04/2014,fhrs_3_en-GB,3,,FHRS,10,"Yesil irmak, 107 Peckham High Street, London, SE15 5RS",LONDON,APPROVED,EXACT,PECKHAM HIGH STREET,176777,2.00003E+11,1,SE15 5RS,"YESIL IRMAK, 107, PECKHAM HIGH STREET, LONDON, SE15 5RS",534213,YESIL IRMAK,1,,-0.068913855,51.47404393,107,,
302,127967,127967,,277,Rye Lane,London,Yilmaz kebab,Takeaway/sandwich shop,7844,10,,365127,5,,51.46589,99302,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.0657,SE15 4UA,01/04/2014,fhrs_4_en-GB,4,,FHRS,5,"Yilmaz kebab, 277 Rye Lane, London, SE15 4UA",LONDON,APPROVED,GOOD,RYE LANE,175905,2.00003E+11,1,SE15 4UA,"YILMAZ, 277, RYE LANE, LONDON, SE15 4UA",534455,YILMAZ,0.8,,-0.065762985,51.4661504,277,,
303,127969,127969,,123,Bellenden Road,London,Yogi newsfare,Retailers - other,4613,10,,362867,0,,51.467913,1279,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.072281,SE15 4QY,13/01/2011,fhrs_4_en-GB,4,,FHRS,0,"Yogi newsfare, 123 Bellenden Road, London, SE15 4QY",LONDON,APPROVED,GOOD,BELLENDEN ROAD,176078,2.00003E+11,1,SE15 4QY,"YOGI, 123, BELLENDEN ROAD, LONDON, SE15 4QY",533998,YOGI,0.8,,-0.07227247,51.46781334,123,,
304,127970,127970,,32a,Peckham High Street,London,Yop city le marche,Retailers - other,4613,20,,363271,5,,51.473214,171954,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.070891,SE15 5DP,14/08/2012,fhrs_1_en-GB,1,,FHRS,10,"Yop city le marche, 32a, Peckham High Street, London, SE15 5DP",,,,,,,,,,,,,,,,,,
305,127972,127972,,18,St Marys Road,London,Young parents education centre,School/college/university,7845,5,,364074,0,,51.472298,2145,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.055162,SE15 2DW,17/09/2012,fhrs_5_en-GB,5,,FHRS,5,"Young parents education centre, 18 St Marys Road, London, SE15 2DW",LONDON,APPROVED,GOOD,ST. MARKS ROAD,168355,1.00021E+11,1,SE25 4UH,"18, ST. MARKS ROAD, LONDON, SE25 4UH",534364,,0.9,,-0.069933859,51.39832425,18,,
306,127978,127978,,80,Rye Lane,London,Z a afro foods,Retailers - other,4613,20,,363720,10,,51.470033,176352,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068865,SE15 4RY,22/07/2014,fhrs_1_en-GB,1,,FHRS,15,"Z a afro foods, 80 Rye Lane, London, SE15 4RY",LONDON,APPROVED,GOOD,PECKHAM RYE,175711,2.00003E+11,1,SE15 4HA,"80, PECKHAM RYE, LONDON, SE15 4HA",534387,,0.9,,-0.066815004,51.46442317,80,,
307,127979,127979,,80,Rye Lane,London,Z a butchers,Retailers - other,4613,20,,362644,15,,51.470033,106274,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.068865,SE15 4RY,22/07/2014,fhrs_1_en-GB,1,,FHRS,15,"Z a butchers, 80 Rye Lane, London, SE15 4RY",LONDON,APPROVED,GOOD,PECKHAM RYE,175711,2.00003E+11,1,SE15 4HA,"80, PECKHAM RYE, LONDON, SE15 4HA",534387,,0.9,,-0.066815004,51.46442317,80,,
308,127981,127981,,64,Peckham High Street,London,Zara's tropical food store,Retailers - other,4613,0,,363998,0,,51.473214,1859,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,-0.070891,SE15 5DP,14/04/2014,fhrs_5_en-GB,5,,FHRS,0,"Zara's tropical food store, 64 Peckham High Street, London, SE15 5DP",LONDON,APPROVED,GOOD,PECKHAM HILL STREET,177065,2.00003E+11,1,SE15 5JY,"64, PECKHAM HILL STREET, LONDON, SE15 5JY",534129,,0.9,,-0.07001336,51.47665191,64,,
